ept,netload,tmp,month,hour,dayofweek,mw_2,mw_7
2015-01-08 22:00:00,1004.2740391460288,9.4,1,22,3,882.862258262662,910.123637827907
2015-01-08 23:00:00,964.03678,6.9,1,23,3,851.5583899999998,873.05165
2015-01-09 00:00:00,951.1386279752712,1.8,1,0,4,844.6476254306349,848.5071041091783
2015-01-09 01:00:00,950.417543743346,0.9,1,1,4,846.2254455368183,837.2962512462617
2015-01-09 02:00:00,959.324102363601,0.0,1,2,4,856.181745036114,828.8721612536701
2015-01-09 03:00:00,973.8374778019112,0.1,1,3,4,872.7954519831011,834.2335920847178
2015-01-09 04:00:00,997.4340968037628,0.3,1,4,4,899.3656296605789,847.422184675495
2015-01-09 05:00:00,1052.009963182479,1.6,1,5,4,957.6077168839212,878.3653601227281
2015-01-09 06:00:00,1130.446790248169,1.3,1,6,4,1056.4331579613684,920.52169620756
2015-01-09 07:00:00,1156.307429819379,1.2,1,7,4,1096.060505503924,959.5475345665632
2015-01-09 08:00:00,1140.940868176658,0.5,1,8,4,1076.0897641029003,980.3023577791564
2015-01-09 09:00:00,1130.586340230935,-0.1,1,9,4,1075.299950637295,998.1286427835388
2015-01-09 10:00:00,1112.741665780303,-0.6,1,10,4,1072.6515781355629,1010.6569055401384
2015-01-09 11:00:00,1078.8614545677112,-1.1,1,11,4,1055.2124076016985,1004.6085217880798
2015-01-09 12:00:00,1033.310730747859,-1.8,1,12,4,1036.7436700992812,986.8686306470398
2015-01-09 13:00:00,1008.8643623243538,-2.4,1,13,4,1030.9321226770498,974.6895967939056
2015-01-09 14:00:00,995.2571272554133,-2.8,1,14,4,1024.4464993229033,967.1836801384552
2015-01-09 15:00:00,993.597087106234,-2.4,1,15,4,1031.482605720459,963.098063516299
2015-01-09 16:00:00,1008.209931674869,-1.9,1,16,4,1067.2750192031592,965.18227678937
2015-01-09 17:00:00,1040.230552661155,-1.4,1,17,4,1130.9822312307392,983.538280201691
2015-01-09 18:00:00,1077.851128093054,-1.1,1,18,4,1197.08373469737,979.944355530115
2015-01-09 19:00:00,1075.895327497561,-1.3,1,19,4,1203.637037792719,961.672105871009
2015-01-09 20:00:00,1073.859607354026,-1.2,1,20,4,1198.7212185296482,941.3707959130768
2015-01-09 21:00:00,1058.34611164298,-0.8,1,21,4,1170.668969057536,915.562078322704
2015-01-09 22:00:00,1027.8722863622827,-0.8,1,22,4,1123.3199592870048,883.4928910985008
2015-01-09 23:00:00,997.77005,-1.1,1,23,4,1085.2395,843.24778
2015-01-10 00:00:00,974.6233568207352,-1.3,1,0,5,1069.9950453922618,820.757966714421
2015-01-10 01:00:00,961.9902994821044,-1.6,1,1,5,1074.042161380611,799.6621619435149
2015-01-10 02:00:00,955.1897386417968,-3.5,1,2,5,1076.248184897514,795.8657067290422
2015-01-10 03:00:00,951.540127348444,-4.9,1,3,5,1089.4383625979424,793.9779454491559
2015-01-10 04:00:00,957.748720858896,-6.0,1,4,5,1113.513620240764,798.2250780551329
2015-01-10 05:00:00,976.4221308913231,-6.0,1,5,5,1167.985732387553,819.3135023883019
2015-01-10 06:00:00,998.6463794283902,-5.2,1,6,5,1251.545755261334,841.6346377574879
2015-01-10 07:00:00,1027.916822109541,-4.8,1,7,5,1276.536638523361,866.2254025300789
2015-01-10 08:00:00,1047.2759913351897,-3.5,1,8,5,1250.366521473094,884.3443059276539
2015-01-10 09:00:00,1062.6504912393375,-3.4,1,9,5,1222.958093594699,900.5823441302879
2015-01-10 10:00:00,1063.021790657653,-4.2,1,10,5,1181.0584418231488,869.7148618799257
2015-01-10 11:00:00,1038.9061003957595,-5.5,1,11,5,1134.93040825943,840.317921698004
2015-01-10 12:00:00,1015.2251083346056,-6.7,1,12,5,1073.834412204341,833.0350414332262
2015-01-10 13:00:00,998.83207146049,-6.7,1,13,5,1027.0179505262436,816.2090090056471
2015-01-10 14:00:00,975.704768729499,-5.7,1,14,5,996.952170814404,797.340227606272
2015-01-10 15:00:00,964.586560241559,-3.2,1,15,5,981.545383755906,778.4768385207369
2015-01-10 16:00:00,969.0206936065464,-0.9,1,16,5,984.3440179199296,782.7025110907651
2015-01-10 17:00:00,986.6946840066316,0.8,1,17,5,1025.128952174593,831.151843542935
2015-01-10 18:00:00,1014.599486193335,2.7,1,18,5,1073.623150455407,878.0526062544512
2015-01-10 19:00:00,1016.9454418905564,4.4,1,19,5,1079.7241213289149,887.0980758043128
2015-01-10 20:00:00,1002.977276780403,5.3,1,20,5,1077.9888985273328,892.7423106315009
2015-01-10 21:00:00,982.115733660332,6.9,1,21,5,1050.9860721012287,884.8872770506161
2015-01-10 22:00:00,950.5814824786796,6.9,1,22,5,1004.2740391460288,865.3791337883741
2015-01-10 23:00:00,914.8808200000002,5.7,1,23,5,964.03678,837.9693499999998
2015-01-11 00:00:00,895.600869534404,3.6,1,0,6,951.1386279752712,819.818821547532
2015-01-11 01:00:00,884.0241917019885,2.0,1,1,6,950.417543743346,817.423136171733
2015-01-11 02:00:00,880.5446288917389,0.5,1,2,6,959.324102363601,827.5426848671642
2015-01-11 03:00:00,880.4041472436701,-1.0,1,3,6,973.8374778019112,844.376121972897
2015-01-11 04:00:00,886.5780467871982,-1.8,1,4,6,997.4340968037628,874.4011070804139
2015-01-11 05:00:00,904.8830923909228,-2.4,1,5,6,1052.009963182479,922.842375833496
2015-01-11 06:00:00,930.2448031932238,-2.8,1,6,6,1130.446790248169,971.7214932881
2015-01-11 07:00:00,963.55440711732,-2.7,1,7,6,1156.307429819379,1017.2037243923038
2015-01-11 08:00:00,991.6557375879028,-3.1,1,8,6,1140.940868176658,1039.890574465495
2015-01-11 09:00:00,1008.390264401958,-3.6,1,9,6,1130.586340230935,1041.943822908124
2015-01-11 10:00:00,997.6333147304028,-4.0,1,10,6,1112.741665780303,1020.8814477493468
2015-01-11 11:00:00,982.6851078061502,-3.5,1,11,6,1078.8614545677112,987.8610047366482
2015-01-11 12:00:00,961.7491717921868,-1.5,1,12,6,1033.310730747859,963.4851348951272
2015-01-11 13:00:00,936.9719870244222,1.3,1,13,6,1008.8643623243538,935.3254167753388
2015-01-11 14:00:00,908.6947658924,3.5,1,14,6,995.2571272554133,900.5485303942969
2015-01-11 15:00:00,891.724798830186,6.3,1,15,6,993.597087106234,879.4641041722141
2015-01-11 16:00:00,893.0420408947742,8.9,1,16,6,1008.209931674869,877.8917771181059
2015-01-11 17:00:00,916.9877541807424,11.1,1,17,6,1040.230552661155,935.2441183378088
2015-01-11 18:00:00,949.3506606555268,13.2,1,18,6,1077.851128093054,989.4677421744288
2015-01-11 19:00:00,950.4998647474032,14.8,1,19,6,1075.895327497561,1021.0615483827142
2015-01-11 20:00:00,934.9981113758982,16.1,1,20,6,1073.859607354026,1022.179601293416
2015-01-11 21:00:00,901.2776866163872,16.7,1,21,6,1058.34611164298,1005.9953678710908
2015-01-11 22:00:00,850.49500322088,16.4,1,22,6,1027.8722863622827,971.1397723039552
2015-01-11 23:00:00,808.5858999999998,14.7,1,23,6,997.77005,941.91835
2015-01-12 00:00:00,788.200192348876,11.4,1,0,0,974.6233568207352,928.646791809217
2015-01-12 01:00:00,782.5383429301299,8.3,1,1,0,961.9902994821044,929.441284041268
2015-01-12 02:00:00,783.044311934235,6.0,1,2,0,955.1897386417968,935.7987729104688
2015-01-12 03:00:00,791.7278356502281,3.6,1,3,0,951.540127348444,952.7119675344422
2015-01-12 04:00:00,815.5181302077589,3.8,1,4,0,957.748720858896,982.551809399966
2015-01-12 05:00:00,873.0533730917139,3.7,1,5,0,976.4221308913231,1040.3780622777383
2015-01-12 06:00:00,958.7758922942652,1.6,1,6,0,998.6463794283902,1122.2319833191489
2015-01-12 07:00:00,998.6726647131748,1.0,1,7,0,1027.916822109541,1158.399642913049
2015-01-12 08:00:00,994.734568591654,1.4,1,8,0,1047.2759913351897,1135.8402951619885
2015-01-12 09:00:00,1008.715170262318,1.7,1,9,0,1062.6504912393375,1097.8520479100252
2015-01-12 10:00:00,1012.283192617814,0.9,1,10,0,1063.021790657653,1057.947970159606
2015-01-12 11:00:00,1015.6247985313768,-0.5,1,11,0,1038.9061003957595,1014.614426353142
2015-01-12 12:00:00,1016.4962155050032,-1.3,1,12,0,1015.2251083346056,971.477815225783
2015-01-12 13:00:00,1021.9549419480602,-1.5,1,13,0,998.83207146049,938.6782356995928
2015-01-12 14:00:00,1018.3605723262518,-1.8,1,14,0,975.704768729499,902.115885413544
2015-01-12 15:00:00,1021.428016106972,-1.8,1,15,0,964.586560241559,881.6294344097281
2015-01-12 16:00:00,1042.3181367917432,-1.7,1,16,0,969.0206936065464,885.3356720002811
2015-01-12 17:00:00,1082.8287180451678,-1.8,1,17,0,986.6946840066316,938.5014701398928
2015-01-12 18:00:00,1110.121381858333,-2.1,1,18,0,1014.599486193335,1001.8077453683948
2015-01-12 19:00:00,1098.8203728563983,-1.3,1,19,0,1016.9454418905564,1013.3459963964298
2015-01-12 20:00:00,1080.2907238610962,0.3,1,20,0,1002.977276780403,1007.180869230691
2015-01-12 21:00:00,1045.11800733036,1.5,1,21,0,982.115733660332,978.3098093138232
2015-01-12 22:00:00,991.9897286673068,1.5,1,22,0,950.5814824786796,934.7988641804038
2015-01-12 23:00:00,944.0870600000002,0.3,1,23,0,914.8808200000002,888.11125
2015-01-13 00:00:00,923.118740068776,-3.0,1,0,1,895.600869534404,863.256668145337
2015-01-13 01:00:00,915.6797507403602,-3.0,1,1,1,884.0241917019885,861.8411432783907
2015-01-13 02:00:00,912.1825171474718,-1.8,1,2,1,880.5446288917389,866.6789234295651
2015-01-13 03:00:00,920.769133650159,-2.1,1,3,1,880.4041472436701,879.7350204829571
2015-01-13 04:00:00,943.774265394865,-2.5,1,4,1,886.5780467871982,907.44389929349
2015-01-13 05:00:00,993.5574551970328,-2.6,1,5,1,904.8830923909228,966.516416244324
2015-01-13 06:00:00,1073.3855279502968,-3.4,1,6,1,930.2448031932238,1051.4754427045582
2015-01-13 07:00:00,1105.104124497405,-4.4,1,7,1,963.55440711732,1085.2905577962351
2015-01-13 08:00:00,1095.521619681794,-4.6,1,8,1,991.6557375879028,1051.4054742240903
2015-01-13 09:00:00,1093.633485879407,-4.8,1,9,1,1008.390264401958,1003.8268914087342
2015-01-13 10:00:00,1094.939133492346,-4.8,1,10,1,997.6333147304028,962.3610576672316
2015-01-13 11:00:00,1062.687953194716,-4.8,1,11,1,982.6851078061502,915.5366172552528
2015-01-13 12:00:00,1035.056090319682,-5.0,1,12,1,961.7491717921868,873.2054402433648
2015-01-13 13:00:00,1015.455860448984,-4.9,1,13,1,936.9719870244222,844.523105371015
2015-01-13 14:00:00,990.610712641809,-4.8,1,14,1,908.6947658924,822.7433237082162
2015-01-13 15:00:00,979.5671639991748,-4.4,1,15,1,891.724798830186,805.639369014895
2015-01-13 16:00:00,991.05424149776,-3.5,1,16,1,893.0420408947742,807.9236212151069
2015-01-13 17:00:00,1018.602216936059,-3.0,1,17,1,916.9877541807424,848.271025521581
2015-01-13 18:00:00,1060.8799892012498,-2.6,1,18,1,949.3506606555268,914.316096082244
2015-01-13 19:00:00,1062.709177614705,-1.7,1,19,1,950.4998647474032,925.621667020514
2015-01-13 20:00:00,1056.2417726893968,-1.0,1,20,1,934.9981113758982,930.7939894272582
2015-01-13 21:00:00,1027.4336049039157,-0.1,1,21,1,901.2776866163872,914.6190342273378
2015-01-13 22:00:00,995.1070170287238,0.4,1,22,1,850.49500322088,882.862258262662
2015-01-13 23:00:00,950.15639,0.3,1,23,1,808.5858999999998,851.5583899999998
2015-01-14 00:00:00,924.0913925373568,0.0,1,0,2,788.200192348876,844.6476254306349
2015-01-14 01:00:00,917.6687629174116,-0.1,1,1,2,782.5383429301299,846.2254455368183
2015-01-14 02:00:00,912.6237271790238,-0.3,1,2,2,783.044311934235,856.181745036114
2015-01-14 03:00:00,918.8900312431012,-0.5,1,3,2,791.7278356502281,872.7954519831011
2015-01-14 04:00:00,928.6335657156618,-0.6,1,4,2,815.5181302077589,899.3656296605789
2015-01-14 05:00:00,973.589180296743,-1.0,1,5,2,873.0533730917139,957.6077168839212
2015-01-14 06:00:00,1056.1338769256056,-1.6,1,6,2,958.7758922942652,1056.4331579613684
2015-01-14 07:00:00,1088.0892335653289,-1.5,1,7,2,998.6726647131748,1096.060505503924
2015-01-14 08:00:00,1073.1189576418342,-1.4,1,8,2,994.734568591654,1076.0897641029003
2015-01-14 09:00:00,1059.664478935766,-1.2,1,9,2,1008.715170262318,1075.299950637295
2015-01-14 10:00:00,1044.912045226001,-1.1,1,10,2,1012.283192617814,1072.6515781355629
2015-01-14 11:00:00,1024.2055707531702,-1.3,1,11,2,1015.6247985313768,1055.2124076016985
2015-01-14 12:00:00,997.493262565894,-1.3,1,12,2,1016.4962155050032,1036.7436700992812
2015-01-14 13:00:00,978.371117092534,-1.2,1,13,2,1021.9549419480602,1030.9321226770498
2015-01-14 14:00:00,961.1180021779044,-0.8,1,14,2,1018.3605723262518,1024.4464993229033
2015-01-14 15:00:00,956.3780040786578,-0.3,1,15,2,1021.428016106972,1031.482605720459
2015-01-14 16:00:00,974.9425762662,0.5,1,16,2,1042.3181367917432,1067.2750192031592
2015-01-14 17:00:00,1009.1841894668572,1.1,1,17,2,1082.8287180451678,1130.9822312307392
2015-01-14 18:00:00,1034.7671282655488,1.4,1,18,2,1110.121381858333,1197.08373469737
2015-01-14 19:00:00,1024.871182475775,1.6,1,19,2,1098.8203728563983,1203.637037792719
2015-01-14 20:00:00,1009.28952053983,1.9,1,20,2,1080.2907238610962,1198.7212185296482
2015-01-14 21:00:00,974.035923660635,2.5,1,21,2,1045.11800733036,1170.668969057536
2015-01-14 22:00:00,935.909865521509,2.2,1,22,2,991.9897286673068,1123.3199592870048
2015-01-14 23:00:00,886.93452,1.7,1,23,2,944.0870600000002,1085.2395
2015-01-15 00:00:00,861.1685322047181,0.9,1,0,3,923.118740068776,1069.9950453922618
2015-01-15 01:00:00,854.0657409292701,-1.7,1,1,3,915.6797507403602,1074.042161380611
2015-01-15 02:00:00,850.4927655919862,-3.4,1,2,3,912.1825171474718,1076.248184897514
2015-01-15 03:00:00,858.5698008605272,-1.9,1,3,3,920.769133650159,1089.4383625979424
2015-01-15 04:00:00,869.649729551457,-0.1,1,4,3,943.774265394865,1113.513620240764
2015-01-15 05:00:00,917.884197685147,0.7,1,5,3,993.5574551970328,1167.985732387553
2015-01-15 06:00:00,1001.897659852486,1.0,1,6,3,1073.3855279502968,1251.545755261334
2015-01-15 07:00:00,1038.3354241453387,0.8,1,7,3,1105.104124497405,1276.536638523361
2015-01-15 08:00:00,1010.2189751233982,-0.8,1,8,3,1095.521619681794,1250.366521473094
2015-01-15 09:00:00,971.15462289302,-2.5,1,9,3,1093.633485879407,1222.958093594699
2015-01-15 10:00:00,934.3863139503852,-2.9,1,10,3,1094.939133492346,1181.0584418231488
2015-01-15 11:00:00,895.5174175772061,-3.7,1,11,3,1062.687953194716,1134.93040825943
2015-01-15 12:00:00,861.7662499897581,-5.3,1,12,3,1035.056090319682,1073.834412204341
2015-01-15 13:00:00,832.785450241256,-4.4,1,13,3,1015.455860448984,1027.0179505262436
2015-01-15 14:00:00,805.775400894771,-2.2,1,14,3,990.610712641809,996.952170814404
2015-01-15 15:00:00,788.5378263702178,1.2,1,15,3,979.5671639991748,981.545383755906
2015-01-15 16:00:00,785.0500775590181,4.5,1,16,3,991.05424149776,984.3440179199296
2015-01-15 17:00:00,816.093551042767,7.8,1,17,3,1018.602216936059,1025.128952174593
2015-01-15 18:00:00,886.6071193870499,9.5,1,18,3,1060.8799892012498,1073.623150455407
2015-01-15 19:00:00,910.0085183518296,10.8,1,19,3,1062.709177614705,1079.7241213289149
2015-01-15 20:00:00,920.99616542323,11.4,1,20,3,1056.2417726893968,1077.9888985273328
2015-01-15 21:00:00,907.636081620424,12.0,1,21,3,1027.4336049039157,1050.9860721012287
2015-01-15 22:00:00,876.3069971569181,11.9,1,22,3,995.1070170287238,1004.2740391460288
2015-01-15 23:00:00,844.3951399999999,9.7,1,23,3,950.15639,964.03678
2015-01-16 00:00:00,836.526939804457,2.9,1,0,4,924.0913925373568,951.1386279752712
2015-01-16 01:00:00,837.2490581836889,0.5,1,1,4,917.6687629174116,950.417543743346
2015-01-16 02:00:00,839.8083903482811,-0.1,1,2,4,912.6237271790238,959.324102363601
2015-01-16 03:00:00,855.2816965435901,-1.1,1,3,4,918.8900312431012,973.8374778019112
2015-01-16 04:00:00,883.2615616061912,-3.3,1,4,4,928.6335657156618,997.4340968037628
2015-01-16 05:00:00,943.7632829400316,-5.4,1,5,4,973.589180296743,1052.009963182479
2015-01-16 06:00:00,1029.7125048013245,-6.0,1,6,4,1056.1338769256056,1130.446790248169
2015-01-16 07:00:00,1062.9818281685518,-6.1,1,7,4,1088.0892335653289,1156.307429819379
2015-01-16 08:00:00,1028.1850342387113,-5.6,1,8,4,1073.1189576418342,1140.940868176658
2015-01-16 09:00:00,970.0020951657752,-5.0,1,9,4,1059.664478935766,1130.586340230935
2015-01-16 10:00:00,920.2473818418688,-6.8,1,10,4,1044.912045226001,1112.741665780303
2015-01-16 11:00:00,871.845793904761,-7.0,1,11,4,1024.2055707531702,1078.8614545677112
2015-01-16 12:00:00,829.4773189658088,-7.7,1,12,4,997.493262565894,1033.310730747859
2015-01-16 13:00:00,807.298839838755,-6.9,1,13,4,978.371117092534,1008.8643623243538
2015-01-16 14:00:00,785.261325683123,-4.0,1,14,4,961.1180021779044,995.2571272554133
2015-01-16 15:00:00,766.9703216674925,1.5,1,15,4,956.3780040786578,993.597087106234
2015-01-16 16:00:00,763.2349260699278,9.4,1,16,4,974.9425762662,1008.209931674869
2015-01-16 17:00:00,781.4151719130639,12.7,1,17,4,1009.1841894668572,1040.230552661155
2015-01-16 18:00:00,833.1044227698791,14.7,1,18,4,1034.7671282655488,1077.851128093054
2015-01-16 19:00:00,839.7160212046631,16.1,1,19,4,1024.871182475775,1075.895327497561
2015-01-16 20:00:00,845.94896421354,16.7,1,20,4,1009.28952053983,1073.859607354026
2015-01-16 21:00:00,838.834617598125,17.2,1,21,4,974.035923660635,1058.34611164298
2015-01-16 22:00:00,816.036920907956,16.7,1,22,4,935.909865521509,1027.8722863622827
2015-01-16 23:00:00,786.97809,14.1,1,23,4,886.93452,997.77005
2015-01-17 00:00:00,766.350302106305,7.7,1,0,5,861.1685322047181,974.6233568207352
2015-01-17 01:00:00,761.5274860732013,6.2,1,1,5,854.0657409292701,961.9902994821044
2015-01-17 02:00:00,761.345097997496,4.0,1,2,5,850.4927655919862,955.1897386417968
2015-01-17 03:00:00,767.507865453323,3.0,1,3,5,858.5698008605272,951.540127348444
2015-01-17 04:00:00,780.884402550725,3.1,1,4,5,869.649729551457,957.748720858896
2015-01-17 05:00:00,808.3739381478838,4.0,1,5,5,917.884197685147,976.4221308913231
2015-01-17 06:00:00,843.7511341290781,2.7,1,6,5,1001.897659852486,998.6463794283902
2015-01-17 07:00:00,876.1413230231789,2.6,1,7,5,1038.3354241453387,1027.916822109541
2015-01-17 08:00:00,879.0507511581261,6.8,1,8,5,1010.2189751233982,1047.2759913351897
2015-01-17 09:00:00,862.1454513923851,6.6,1,9,5,971.15462289302,1062.6504912393375
2015-01-17 10:00:00,834.1479680259962,7.1,1,10,5,934.3863139503852,1063.021790657653
2015-01-17 11:00:00,800.614067010604,8.6,1,11,5,895.5174175772061,1038.9061003957595
2015-01-17 12:00:00,761.3030262953998,8.2,1,12,5,861.7662499897581,1015.2251083346056
2015-01-17 13:00:00,736.3729771553061,7.2,1,13,5,832.785450241256,998.83207146049
2015-01-17 14:00:00,715.641922363233,6.5,1,14,5,805.775400894771,975.704768729499
2015-01-17 15:00:00,703.6057782642328,9.9,1,15,5,788.5378263702178,964.586560241559
2015-01-17 16:00:00,703.3493529739969,12.0,1,16,5,785.0500775590181,969.0206936065464
2015-01-17 17:00:00,724.848979838756,13.7,1,17,5,816.093551042767,986.6946840066316
2015-01-17 18:00:00,772.7702224041223,15.3,1,18,5,886.6071193870499,1014.599486193335
2015-01-17 19:00:00,781.879710736923,16.0,1,19,5,910.0085183518296,1016.9454418905564
2015-01-17 20:00:00,783.8748387840499,16.6,1,20,5,920.99616542323,1002.977276780403
2015-01-17 21:00:00,779.7930853402343,16.8,1,21,5,907.636081620424,982.115733660332
2015-01-17 22:00:00,766.7553872052598,16.1,1,22,5,876.3069971569181,950.5814824786796
2015-01-17 23:00:00,744.31396,13.9,1,23,5,844.3951399999999,914.8808200000002
2015-01-18 00:00:00,732.540416352532,8.1,1,0,6,836.526939804457,895.600869534404
2015-01-18 01:00:00,735.4837321672579,2.2,1,1,6,837.2490581836889,884.0241917019885
2015-01-18 02:00:00,741.7677871444522,-0.6,1,2,6,839.8083903482811,880.5446288917389
2015-01-18 03:00:00,753.168066944592,-0.9,1,3,6,855.2816965435901,880.4041472436701
2015-01-18 04:00:00,774.6365412383101,-2.7,1,4,6,883.2615616061912,886.5780467871982
2015-01-18 05:00:00,806.0812988259001,1.6,1,5,6,943.7632829400316,904.8830923909228
2015-01-18 06:00:00,844.6707035967607,2.2,1,6,6,1029.7125048013245,930.2448031932238
2015-01-18 07:00:00,883.0770505147858,1.6,1,7,6,1062.9818281685518,963.55440711732
2015-01-18 08:00:00,892.7143457353831,1.9,1,8,6,1028.1850342387113,991.6557375879028
2015-01-18 09:00:00,858.9752040441571,1.5,1,9,6,970.0020951657752,1008.390264401958
2015-01-18 10:00:00,806.8084473132781,1.5,1,10,6,920.2473818418688,997.6333147304028
2015-01-18 11:00:00,760.7206721010299,1.2,1,11,6,871.845793904761,982.6851078061502
2015-01-18 12:00:00,732.931276166747,0.4,1,12,6,829.4773189658088,961.7491717921868
2015-01-18 13:00:00,710.609354132174,1.8,1,13,6,807.298839838755,936.9719870244222
2015-01-18 14:00:00,687.2556703545781,3.7,1,14,6,785.261325683123,908.6947658924
2015-01-18 15:00:00,674.582563531721,8.3,1,15,6,766.9703216674925,891.724798830186
2015-01-18 16:00:00,675.341487450822,13.4,1,16,6,763.2349260699278,893.0420408947742
2015-01-18 17:00:00,697.4082947879309,16.6,1,17,6,781.4151719130639,916.9877541807424
2015-01-18 18:00:00,757.5425436279731,18.5,1,18,6,833.1044227698791,949.3506606555268
2015-01-18 19:00:00,769.112885416708,19.4,1,19,6,839.7160212046631,950.4998647474032
2015-01-18 20:00:00,762.473009691028,19.9,1,20,6,845.94896421354,934.9981113758982
2015-01-18 21:00:00,747.7203651093589,19.3,1,21,6,838.834617598125,901.2776866163872
2015-01-18 22:00:00,719.947964045356,18.2,1,22,6,816.036920907956,850.49500322088
2015-01-18 23:00:00,690.6895,15.9,1,23,6,786.97809,808.5858999999998
2015-01-19 00:00:00,672.231695631942,11.3,1,0,0,766.350302106305,788.200192348876
2015-01-19 01:00:00,669.2777522668341,8.0,1,1,0,761.5274860732013,782.5383429301299
2015-01-19 02:00:00,671.95563076534,8.7,1,2,0,761.345097997496,783.044311934235
2015-01-19 03:00:00,686.6885367577352,8.0,1,3,0,767.507865453323,791.7278356502281
2015-01-19 04:00:00,711.2275885632139,2.2,1,4,0,780.884402550725,815.5181302077589
2015-01-19 05:00:00,756.8518839749712,3.8,1,5,0,808.3739381478838,873.0533730917139
2015-01-19 06:00:00,818.8972278066408,8.4,1,6,0,843.7511341290781,958.7758922942652
2015-01-19 07:00:00,858.8307779867798,6.5,1,7,0,876.1413230231789,998.6726647131748
2015-01-19 08:00:00,853.0858279589678,4.9,1,8,0,879.0507511581261,994.734568591654
2015-01-19 09:00:00,837.2680117833489,4.1,1,9,0,862.1454513923851,1008.715170262318
2015-01-19 10:00:00,820.745920553286,3.7,1,10,0,834.1479680259962,1012.283192617814
2015-01-19 11:00:00,789.6464318850659,2.8,1,11,0,800.614067010604,1015.6247985313768
2015-01-19 12:00:00,761.7167917850512,1.6,1,12,0,761.3030262953998,1016.4962155050032
2015-01-19 13:00:00,742.9392071807149,1.1,1,13,0,736.3729771553061,1021.9549419480602
2015-01-19 14:00:00,729.9055920767289,2.7,1,14,0,715.641922363233,1018.3605723262518
2015-01-19 15:00:00,718.4792637683092,8.5,1,15,0,703.6057782642328,1021.428016106972
2015-01-19 16:00:00,716.5613794739868,12.8,1,16,0,703.3493529739969,1042.3181367917432
2015-01-19 17:00:00,726.9784008219069,16.3,1,17,0,724.848979838756,1082.8287180451678
2015-01-19 18:00:00,778.3070314978528,18.6,1,18,0,772.7702224041223,1110.121381858333
2015-01-19 19:00:00,784.9749403797981,19.7,1,19,0,781.879710736923,1098.8203728563983
2015-01-19 20:00:00,779.9252391397267,20.9,1,20,0,783.8748387840499,1080.2907238610962
2015-01-19 21:00:00,758.4913397636823,21.4,1,21,0,779.7930853402343,1045.11800733036
2015-01-19 22:00:00,721.531205922035,21.3,1,22,0,766.7553872052598,991.9897286673068
2015-01-19 23:00:00,689.08381,19.3,1,23,0,744.31396,944.0870600000002
2015-01-20 00:00:00,676.186697292197,10.7,1,0,1,732.540416352532,923.118740068776
2015-01-20 01:00:00,677.553912073785,6.3,1,1,1,735.4837321672579,915.6797507403602
2015-01-20 02:00:00,680.359049960947,3.4,1,2,1,741.7677871444522,912.1825171474718
2015-01-20 03:00:00,692.4246611014031,6.8,1,3,1,753.168066944592,920.769133650159
2015-01-20 04:00:00,721.226179750015,6.9,1,4,1,774.6365412383101,943.774265394865
2015-01-20 05:00:00,776.9445586867727,7.6,1,5,1,806.0812988259001,993.5574551970328
2015-01-20 06:00:00,865.7883588111625,8.2,1,6,1,844.6707035967607,1073.3855279502968
2015-01-20 07:00:00,903.597834219767,9.0,1,7,1,883.0770505147858,1105.104124497405
